side,price,size
buy,8352.34,0.01497305
buy,8352.3,0.01484798
buy,8352.26,0.001
buy,8352,0.01
buy,8351.89,0.005
buy,8351.8,0.01497305
buy,8351.58,0.14968025
buy,8351.46,0.0351186
buy,8351.1,15
buy,8351.01,0.05
buy,8351,0.96
buy,8350.9,0.02813599
buy,8350.71,1.09761378
buy,8350.66,0.045
buy,8350.51,0.0299461
buy,8350.01,0.152
buy,8350,17.4166321
buy,8349.99,0.1
buy,8349.97,0.04508258
buy,8349.91,0.01497305
buy,8348.94,0.01497305
buy,8348.61,0.00239561
buy,8348.52,0.02969596
buy,8348.3,0.01497305
buy,8348.12,0.02382399
buy,8347.46,0.01484798
buy,8347.07,0.01497305
buy,8346.79,0.001498
buy,8346.52,0.01497305
buy,8346.34,0.1
buy,8346,0.025
buy,8345.71,0.01484798
buy,8345,1.39591244
buy,8344.62,0.02969596
buy,8344.31,0.10489405
buy,8343.47,0.01484798
buy,8343.45,0.0299461
buy,8343.13,0.01497305
buy,8342.72,0.015
buy,8341.46,0.5
buy,8341.32,0.01497305
buy,8340.87,0.01497305
buy,8340.47,0.01484798
buy,8340.32,0.01484798
buy,8340,0.39308203
buy,8339.5,0.02969596
buy,8339.37,0.19787909
buy,8339.36,0.04491915
buy,8339.24,0.01484798
buy,8338.76,0.02382916
buy,8338.71,0.01199227
buy,8338.32,0.01497305
buy,8338,0.01
buy,8337.98,0.0100332
buy,8337.6,0.02944792
buy,8337.47,0.01497305
buy,8337,0.7
buy,8336.65,0.01472396
buy,8336.33,0.01497305
buy,8336,0.04601277
buy,8335.68,0.03
buy,8334.81,0.0299461
buy,8334.33,0.01472396
buy,8334,0.01437441
buy,8333.34,0.0767
buy,8333.33,0.875
buy,8333.2,0.00720978
buy,8333.1,0.0069
buy,8333,1.27840317
buy,8332.95,0.01484798
buy,8332.23,0.032
buy,8332.17,0.01484798
buy,8332,0.001
buy,8331.66,0.02923662
buy,8331,0.1
buy,8330.99,0.01484798
buy,8330.84,0.01472396
buy,8330.72,0.0134615
buy,8330.66,0.05
buy,8330.43,0.00546759
buy,8330.35,0.01472396
buy,8330.13,0.002
buy,8330.05,0.00300118
buy,8330,0.2282
buy,8329.49,0.1
buy,8329.34,0.02971596
buy,8328.94,0.01484798
buy,8328.68,0.02969596
buy,8328.3,0.005
buy,8328.27,0.01472396
buy,8328.04,0.02813335
buy,8328.01,0.33313904
buy,8327.77,0.1
buy,8327.69,0.01472396
buy,8327.39,0.001
buy,8327.35,0.01484798
buy,8327,0.05
buy,8326.68,0.30212074
buy,8326.67,0.03866796
buy,8326,3.0112
buy,8325.35,0.04472396
buy,8325.1,0.017
buy,8325.01,0.05
buy,8325,0.0811
buy,8324.82,0.01472396
buy,8324.65,0.01447899
buy,8324,0.80426416
buy,8323.68,0.02944792
buy,8323.35,0.01447901
buy,8323.33,0.75
buy,8323,18.18
buy,8322.66,0.01472396
buy,8322.36,0.02920297
buy,8322,0.895
buy,8321.71,0.02813938
buy,8321.38,0.01472396
buy,8320.91,0.01472396
buy,8320.64,0.028917
buy,8320.56,0.05949385
buy,8320.01,0.6
buy,8320,0.58778764
buy,8319.92,0.001
buy,8319.42,0.01435806
buy,8319.04,0.0119111
buy,8319,0.01
buy,8318.82,0.22
buy,8318.57,0.05939192
buy,8318.36,0.01447901
buy,8317.08,0.028
buy,8317.02,0.01432762
buy,8316.56,0.05
buy,8316.52,0.02944895
buy,8315.68,0.01484798
buy,8315.55,0.01437333
buy,8315.23,0.01438983
buy,8315.15,0.24090841
buy,8315.11,0.1
buy,8315,0.048
buy,8314.37,0.12920194
buy,8314.36,0.02989594
buy,8314.17,0.02382177
buy,8314.15,0.001
buy,8314.12,0.07481248
buy,8314,1.5
buy,8313.98,0.01117544
buy,8313.66,0.1
buy,8313.51,0.01484798
buy,8313.17,0.01484798
buy,8313,0.003007
buy,8312.85,0.001
buy,8312.84,0.01460097
buy,8312.81,0.002
buy,8312.68,0.03
buy,8312.51,0.01484798
buy,8312.3,0.01484798
buy,8312.29,0.01
buy,8312.26,0.27074466
buy,8312.23,0.02284592
buy,8312,0.5
buy,8311.38,0.12460097
buy,8311.37,0.01484798
buy,8311.32,10
buy,8311,0.82
buy,8310.89,0.001
buy,8310.84,0.001
buy,8310.83,0.002
buy,8310,4.583415
buy,8309.38,0.04484798
buy,8308.88,0.14
buy,8308.8,0.2
buy,8308.76,0.35950563
buy,8308.74,0.3
buy,8308.73,0.0238272
buy,8308.54,0.01025166
buy,8308.43,0.0089538
buy,8307.71,0.0054758
buy,8307.39,0.04429693
buy,8307.32,0.20326525
buy,8307.21,0.02
buy,8306.56,0.0301
buy,8306.52,0.01584798
buy,8306.39,0.01460097
buy,8305.75,0.005
buy,8305.53,0.01460097
buy,8305,0.23054093
buy,8304.55,0.001
buy,8304.54,0.01460097
buy,8304.39,0.01484798
buy,8304.37,0.01439509
buy,8304.13,0.1
buy,8304.01,0.01460097
buy,8303.97,0.00129577
buy,8303.87,0.001
buy,8303,0.0014
buy,8302.99,0.5
buy,8302.68,0.01484798
buy,8302.6,0.01484798
buy,8302.19,0.01460097
buy,8302.17,0.01
buy,8302,0.0011
buy,8301.72,0.015
buy,8301.69,0.01484798
buy,8301.09,0.004
buy,8301.03,0.001506
buy,8301.01,0.05
buy,8301,0.86247148
buy,8300.99,0.0074258
buy,8300.72,0.01484798
buy,8300.09,0.021
buy,8300.01,0.20001679
buy,8300,38.29235217
buy,8299.77,0.0069
buy,8299.76,0.03842983
buy,8299.63,0.03
buy,8299.51,0.01438166
buy,8299,0.01428004
buy,8298.54,0.01460097
buy,8298.01,0.06513246
buy,8298,0.1
buy,8297.91,0.6
buy,8297.77,1
buy,8297.56,0.02400903
buy,8297.41,0.01460097
buy,8297.4,0.02
buy,8297.02,0.01484798
buy,8297,0.02
buy,8296.87,0.001
buy,8296.41,0.01484798
buy,8296.27,0.01484798
buy,8295.81,0.001
buy,8295.09,0.001
buy,8295,0.002
buy,8294.93,0.01460097
buy,8294.7,0.01484798
buy,8294.41,0.02944895
buy,8293.87,0.001
buy,8293.41,0.01460097
buy,8293.29,10
buy,8293,0.01
buy,8292.44,0.01460097
buy,8291.42,0.01484798
buy,8291.4,0.04824276
buy,8290,0.042
buy,8289.08,0.014384
buy,8288.98,0.00548189
buy,8288,0.01
buy,8287.99,0.5
buy,8287.49,0.01472396
buy,8286.43,0.01472396
buy,8286.13,0.01484798
buy,8286,0.0215
buy,8285,0.0109495
buy,8284.42,0.01472396
buy,8283.44,0.05944792
buy,8282.96,0.00265605
buy,8282.9,0.01406088
buy,8282.7,0.02944792
buy,8281.52,0.02380579
buy,8281.01,0.51925136
buy,8281,0.11472396
buy,8280.01,0.2
buy,8280,0.38934662
buy,8279.89,0.001
buy,8279,0.007
buy,8278.61,0.01472396
buy,8278,0.01924319
buy,8277.21,0.01438411
buy,8277,0.15
buy,8275.94,0.01497305
buy,8275.63,0.02382528
buy,8275.01,0.05
buy,8275,0.0513
buy,8273.45,1.02472396
buy,8272.86,0.02517527
buy,8272,0.16
buy,8271.46,0.01472396
buy,8271.35,1
buy,8271,0.073023
buy,8270.83,0.01436659
buy,8270.66,0.07968581
buy,8270,0.032
buy,8269.57,0.11438898
buy,8269.46,0.01472396
buy,8269.09,0.00807468
buy,8269,0.1
buy,8268.52,0.06472396
buy,8268.46,0.01497305
buy,8268.41,0.00545666
buy,8268.09,0.002
buy,8267.7,0.00711836
buy,8267.55,0.05
buy,8267.08,0.028
buy,8267,0.0889
buy,8266.56,0.05
buy,8266.51,0.01472396
buy,8266.44,0.0069
buy,8266,0.13
buy,8265.99,0.002
buy,8265.94,0.002
buy,8265.35,0.01439323
buy,8265.1,0.093
buy,8265,0.19
buy,8264.99,0.028
buy,8264.77,0.0238232
buy,8263.94,0.015
buy,8263.2,0.005
buy,8263,0.013
buy,8262.5,0.01447901
buy,8262,0.21833188
buy,8261.57,0.01435806
buy,8261.13,0.0125
buy,8261,0.7
buy,8260.77,0.00925
buy,8260.48,0.01435806
buy,8260,4.53386353
buy,8258.36,0.0011
buy,8258.29,0.01439166
buy,8258,0.173
buy,8257.84,0.01
buy,8257.49,0.01435806
buy,8257.1,0.01435806
buy,8257,0.01
buy,8256.63,0.01435806
buy,8256.28,0.02382922
buy,8256,0.05
buy,8255.69,0.01890817
buy,8255.51,0.0108326
buy,8255,0.40081626
buy,8254,0.1
buy,8253.76,0.0468
buy,8252.98,0.01435034
buy,8252.84,0.001
buy,8251.01,0.05
buy,8251,4.2128394
buy,8250.05,0.4
buy,8250.01,0.05
buy,8250,12.51412573
buy,8249.99,0.01423813
buy,8249.39,0.0938
buy,8248.43,0.0775
buy,8247.69,0.0054912
buy,8247.31,0.01373147
buy,8247,0.5
buy,8246.51,0.01423813
buy,8245.69,0.01396742
buy,8245.64,0.00446472
buy,8245.51,0.01423813
buy,8245,0.0621285
buy,8243.97,0.06066086
buy,8243.22,0.05
buy,8243,0.005
buy,8242.51,0.01435806
buy,8242.22,0.1
buy,8242.21,1.5
buy,8241.58,0.01439568
buy,8240.9,0.02382125
buy,8240.87,0.01447901
buy,8240,0.36590616
buy,8239.01,0.01435806
buy,8237.66,0.01447901
buy,8237.49,0.06
buy,8236.98,1
buy,8236.53,0.11435806
buy,8235.84,0.001
buy,8235.04,0.00242629
buy,8234.93,0.014479
buy,8234,0.008
buy,8233.97,0.01273831
buy,8233.88,0.05
buy,8233.7,0.01437219
buy,8233.61,0.01403496
buy,8233.11,0.0069
buy,8233,0.71
buy,8232.83,0.5
buy,8231.58,0.01423813
buy,8231.54,0.00938437
buy,8230.56,0.01410849
buy,8230.3,0.01397361
buy,8230.23,0.0141192
buy,8230,0.0461
buy,8229.82,0.01926226
buy,8229.54,0.01025064
buy,8228.82,0.14513832
buy,8228,0.01
buy,8227.62,0.01435806
buy,8227.17,0.00548307
buy,8227,0.0509
buy,8226.78,0.01435806
buy,8226.69,0.13858
buy,8226.38,0.01
buy,8226.18,0.11923366
buy,8226.02,3
buy,8226,2.1670575
buy,8225.01,0.1
buy,8225,0.1111
buy,8224.93,0.02381621
buy,8224.87,0.01397333
buy,8224.72,0.02
buy,8224.48,0.01010073
buy,8223.97,0.01435806
buy,8222.22,0.875
buy,8222.11,1.08915896
buy,8222,0.13
buy,8221,10.01
buy,8220.96,0.0143913
buy,8220.05,2
buy,8220,12.06382921
buy,8219.51,0.04
buy,8219.12,0.02383036
buy,8219.02,0.03
buy,8219.01,0.5
buy,8219,1.81526112
buy,8218,0.24275979
buy,8217.37,0.01287025
buy,8217.08,0.05792682
buy,8216.57,0.0052276
buy,8216.56,0.05
buy,8216.21,0.0541192
buy,8215.97,0.03239286
buy,8215.76,0.06877881
buy,8215.23,0.19179994
buy,8215,0.0015
buy,8214,0.6992684
buy,8213.81,0.01288969
buy,8213.26,0.01397396
buy,8212.78,0.1
buy,8212.57,0.06423813
buy,8211.22,0.05353805
buy,8211.11,2.005
buy,8211,0.77
buy,8210.95,0.01447901
buy,8210.66,0.081
buy,8210.01,0.003059
buy,8210,0.88026126
buy,8209.73,0.01981887
buy,8209.64,0.01460097
buy,8209.58,0.01447901
buy,8209.57,0.41885164
buy,8209.4,0.01955319
buy,8208,0.1
buy,8207.95,0.01447901
buy,8207.72,0.01447901
buy,8207.58,0.01460097
buy,8207.34,0.01981815
buy,8207.11,0.1
buy,8207,0.5
buy,8206.95,0.01438169
buy,8206.7,0.00547598
buy,8206.68,0.001
buy,8206.62,0.02
buy,8206.56,0.03047
buy,8206.01,0.03
buy,8205.73,10
buy,8205.7,0.001
buy,8205.63,0.01460097
buy,8205.27,0.01460097
buy,8205.1,0.03
buy,8205,0.03878184
buy,8204.65,0.065
buy,8204.59,0.01435806
buy,8204.25,0.5
buy,8204.14,0.01460097
buy,8203.29,0.11787154
buy,8202.89,0.023816
buy,8202.59,0.0129286
buy,8202.06,0.001
buy,8202,0.146
buy,8201.64,0.01447901
buy,8201.36,0.06
buy,8201.23,0.90570554
buy,8201.09,0.02
buy,8201.01,0.05
buy,8201,3.7800443
buy,8200.89,0.01438563
buy,8200.87,0.01423813
buy,8200.56,0.01
buy,8200.1,0.1
buy,8200.03,0.002525
buy,8200.01,0.4631951
buy,8200,27.43234559
buy,8199.97,0.001
buy,8199.9,0.5
buy,8199.77,0.0069
buy,8199.6,0.02859821
buy,8199.05,0.01447901
buy,8199,0.04288291
buy,8198.44,0.00268343
buy,8198,0.02703285
buy,8197.99,0.05
buy,8197.66,0.04
buy,8197.54,0.0143939
buy,8197.26,0.04
buy,8196.68,0.01981557
buy,8196.64,0.01435806
buy,8196.19,0.01397662
buy,8196,0.022
buy,8195.33,0.04
buy,8195,0.083
buy,8194.7,0.12203009
buy,8194.61,0.01943454
buy,8192.89,0.05086512
buy,8192.17,0.01397611
buy,8192,0.01
buy,8191.82,0.01483666
buy,8191.62,0.02860604
buy,8191.54,0.009743
buy,8191.17,0.5
buy,8190.63,0.01423813
buy,8190.56,0.004
buy,8190.24,0.02381515
buy,8190,0.086
buy,8189,0.032
buy,8188.88,0.55
buy,8188.85,0.01001531
buy,8188.62,0.01423813
buy,8188,0.05
buy,8187.77,1
buy,8187,0.14
buy,8185.63,0.01435806
buy,8185.33,0.5
buy,8185.01,0.5
buy,8184.99,0.01435806
buy,8184,0.1
buy,8183.83,0.1
buy,8183.55,0.02381426
buy,8183.45,0.725
buy,8182.95,0.01435806
buy,8182.65,0.04
buy,8181.84,0.01435806
buy,8181.81,0.002426
buy,8181.01,1
buy,8181,0.032
buy,8180.64,0.01435806
buy,8180.63,0.001
buy,8180.6,0.1
buy,8180.28,0.47964238
buy,8180.08,0.5
buy,8180,0.91443496
buy,8178.53,0.041
buy,8178.49,0.10508474
buy,8177.5,0.16423813
buy,8177.38,0.04
buy,8177.27,0.01437973
buy,8177.06,0.023
buy,8177,0.125
buy,8176.94,0.01425155
buy,8176.18,0.01439498
buy,8176,0.041
buy,8175.77,0.01397645
buy,8175.65,0.01423813
buy,8175.51,0.5
buy,8175.01,0.05
buy,8175,0.08610507
buy,8174.65,0.01324066
buy,8174.64,0.002
buy,8174.31,0.04
buy,8174,0.01
buy,8173.65,0.01365209
buy,8173,0.031
buy,8172.74,0.01425549
buy,8172.29,0.001
buy,8171,1.555
buy,8170.1,0.18
buy,8170,0.223
buy,8168.88,0.2
buy,8168.12,0.01400126
buy,8167.94,0.003312
buy,8167.67,0.041833
buy,8167.33,0.033
buy,8167.08,0.028
buy,8166.56,0.05
buy,8166.45,0.0069
buy,8166,0.06
buy,8165.89,0.002
buy,8165.75,0.003006
buy,8165.67,0.05400126
buy,8165.65,0.01425324
buy,8165,0.14
buy,8164.94,0.01400126
buy,8164.07,0.05
buy,8164,0.01
buy,8163.67,0.01400126
buy,8163.57,0.03
buy,8162.74,0.025
buy,8162.61,0.01837647
buy,8162.46,0.01981935
buy,8162.31,0.01439171
buy,8162.14,0.01981368
buy,8161.66,0.001
buy,8161,0.74
buy,8160.38,0.01425536
buy,8160.25,0.04
buy,8160,0.16145294
buy,8159.66,0.04
buy,8159.32,0.01981586
buy,8159,0.0198099
buy,8158.89,0.6
buy,8158.14,0.01979225
buy,8158.08,0.028
buy,8157.68,0.01435806
buy,8157.41,0.01435806
buy,8157,0.54926492
buy,8156.94,0.0025
buy,8156.71,0.01397686
buy,8156.42,0.01397085
buy,8156,0.33827
buy,8155.81,0.01435806
buy,8155.75,0.26
buy,8155.55,0.03
buy,8155.12,0.01979146
buy,8155,0.28901997
buy,8154.41,0.01981244
buy,8154.22,0.1
buy,8154.17,0.04
buy,8154,0.0958
buy,8153.65,0.01425557
buy,8153.33,0.1
buy,8153.01,0.001
buy,8153,0.15129691
buy,8152.85,0.01981593
buy,8152.83,0.01982022
buy,8152.13,0.05980285
buy,8152,1.19633625
buy,8151.99,0.01423813
buy,8151.35,0.0143792
buy,8151.18,0.01981361
buy,8151.01,0.05
buy,8151,1.153
buy,8150.66,0.05
buy,8150.5,0.03
buy,8150.41,0.01976303
buy,8150.01,0.05
buy,8150,14.17577961
buy,8149.67,0.015246
buy,8149.65,0.5
buy,8149.08,0.0198051
buy,8147.31,0.01982114
buy,8147.24,0.04
buy,8147,1.31438633
buy,8146.87,0.01979542
buy,8146.51,0.01981288
buy,8146.26,0.0198163
buy,8146,1
buy,8145.42,0.01977136
buy,8145.11,0.01444867
buy,8144.36,0.0415348
buy,8143.43,0.11975207
buy,8143.31,0.01977819
buy,8143.01,0.001
buy,8142.46,0.01975613
buy,8142.44,0.01435806
buy,8142,0.0723
buy,8141.98,0.3443938
buy,8141.41,0.05979581
buy,8141.4,0.01445214
buy,8141.04,0.001
buy,8141,0.001
buy,8140.85,0.0197977
buy,8140.83,0.01477844
buy,8140,0.28232113
buy,8139.15,0.06980734
buy,8138.78,0.04
buy,8138.71,0.01397597
buy,8138.6,0.01978
buy,8137.24,0.01447901
buy,8137.13,0.01477844
buy,8136.66,0.001
buy,8135.79,0.01445056
buy,8135.47,0.01438182
buy,8134.98,0.48851672
buy,8134.24,0.04980181
buy,8134.17,0.0142549
buy,8133.61,0.01438771
buy,8133.12,0.0069
buy,8133.01,0.001
buy,8133,0.7
buy,8132.73,0.01460097
buy,8132.24,0.01980111
buy,8132.14,0.0143872
buy,8131.52,0.00774747
buy,8131,0.16052288
buy,8130.66,0.001
buy,8130.03,0.05
buy,8130.01,0.01444844
buy,8130,0.06615
buy,8129.02,0.11977841
buy,8128.96,0.01730714
buy,8128.89,0.00251555
buy,8128.24,0.01425537
buy,8127.44,0.06251056
buy,8127.4,0.01308022
buy,8127.28,0.01973295
buy,8127.01,2.65607682
buy,8127,0.001
buy,8126.99,0.01978306
buy,8126.54,1.46433783
buy,8126.53,5
buy,8126.5,0.01438641
buy,8125.39,0.00132424
buy,8125.21,1.15
buy,8125.01,0.05
buy,8125,3.11648462
buy,8124,0.012309
buy,8123.98,0.01977257
buy,8123.69,0.001
buy,8123.67,0.01444943
buy,8123.48,0.0139
buy,8123.33,0.75
buy,8123.28,0.01977645
buy,8123.01,0.001
buy,8123,0.25
buy,8122.89,0.01439585
buy,8122.22,0.0176959
buy,8121.78,0.01425558
buy,8121.43,0.01445352
buy,8121,0.155247
buy,8120.22,0.08
buy,8120,2.92330209
buy,8119,0.01
buy,8118.81,0.01396974
buy,8118.3,0.0308
buy,8117.82,0.01490292
buy,8117.71,0.01972105
buy,8117.69,0.0143898
buy,8117.08,0.028
buy,8117,0.064
buy,8116.99,0.01976698
buy,8116.69,0.01445302
buy,8116.56,0.05
buy,8116.01,0.092
buy,8116,13.2
buy,8115.03,0.01438656
buy,8115,1
buy,8114.98,0.01
buy,8114.5,0.01397214
buy,8114,0.008
buy,8113.92,0.00271138
buy,8113.4,0.05
buy,8113.37,0.0143862
buy,8113.09,0.07
buy,8112.93,0.01490292
buy,8112.23,0.00151172
buy,8112,0.096982
buy,8111.74,0.03698343
buy,8111.68,0.01445236
buy,8111.67,0.06490292
buy,8111.11,0.25
buy,8111.05,0.001
buy,8111,0.937
buy,8110.91,0.01490292
buy,8110.24,0.11439514
buy,8110,0.431248
buy,8109.41,0.01018561
buy,8109.28,0.05
buy,8108.96,0.01445354
buy,8108.79,0.02397048
buy,8108.73,0.04
buy,8108,2.20196416
buy,8107.32,0.03
buy,8106.56,0.03084
buy,8106,0.02
buy,8105.91,0.01490292
buy,8105,0.8881
buy,8104.4,0.05
buy,8103.95,0.079917
buy,8103.5,0.00577002
buy,8103.27,0.01439404
buy,8103.07,0.002
buy,8103.01,0.01439133
buy,8102.61,0.0139747
buy,8102.59,0.01437503
buy,8102.49,0.001
buy,8102,0.595
buy,8101.72,1
buy,8101.46,0.01490292
buy,8101.11,0.0143895
buy,8101.01,0.08
buy,8101,2.3485724
buy,8100.03,0.01
buy,8100.01,0.0623456
buy,8100,28.28067537
buy,8099.98,0.002
buy,8099.92,0.01490292
buy,8099.83,0.03
buy,8099.79,0.0069
buy,8099.26,0.01444926
buy,8099.2,0.3
buy,8099,0.05776377
buy,8098.53,0.01490292
buy,8098.24,0.01445327
buy,8098,0.06174364
buy,8097.34,0.03
buy,8097.32,0.01439372
buy,8097,0.03
buy,8096.75,0.0177893
buy,8095.42,0.08
buy,8093.84,0.0143855
buy,8093,0.06
buy,8092.28,0.01445079
buy,8092,0.06
buy,8091.6,0.5
buy,8091.29,0.01913074
buy,8091,0.01
buy,8090.2,0.1
buy,8090,0.3667295
buy,8089,0.0254
buy,8088.88,0.3
buy,8088.7,0.01437814
buy,8088.3,0.03555326
buy,8088.25,0.01445401
buy,8088,0.123
buy,8087.35,0.03554925
buy,8087.26,0.07541025
buy,8087.14,0.01438963
buy,8086.38,0.01438271
buy,8086.32,4
buy,8086,1
buy,8085.95,0.00640747
buy,8085,0.0615
buy,8084.6,0.05
buy,8084,0.03
buy,8083.88,0.01438777
buy,8083.64,0.013688
buy,8083.42,0.0025
buy,8082.97,0.03555301
buy,8082.7,0.03
buy,8082.24,0.0144068
buy,8082,0.5
buy,8081.68,0.01444898
buy,8081,0.575
buy,8080.14,0.01439137
buy,8080.01,0.05
buy,8080,0.77652574
buy,8079.9,0.03554925
buy,8079.22,0.0143948
buy,8079.07,0.01
buy,8078.4,0.01703861
buy,8078.07,0.0143924
buy,8078,0.03
buy,8077.74,0.04599925
buy,8077,0.35
buy,8076.77,0.01445054
buy,8076.29,0.013701
buy,8076.19,0.021
buy,8075.96,0.03694945
buy,8075.01,0.05
buy,8075,0.08984326
buy,8074.6,0.0143921
buy,8074.57,0.01440209
buy,8074,0.51
buy,8073.64,0.01440795
buy,8073.55,0.01439237
buy,8073.06,0.03
buy,8073,0.25
buy,8072.22,0.1
buy,8072.14,15
buy,8072.1,0.11445192
buy,8072.01,0.01436917
buy,8071.83,0.01439465
buy,8071.01,0.03
buy,8071,0.01
buy,8070.54,0.03555021
buy,8070,0.514
buy,8069.69,0.25
buy,8069,0.03
buy,8068.93,0.013713
buy,8068.86,0.01445415
buy,8068.29,0.03
buy,8068,0.115
buy,8067.08,0.028
buy,8067.05,0.01436734
buy,8066.97,0.01439137
buy,8066.56,0.05
buy,8066.46,0.0069
buy,8066.37,0.01440708
buy,8066.04,0.002
buy,8066,0.055
buy,8065,0.131
buy,8064.29,0.01439583
buy,8063.5,0.2
buy,8063.37,0.01438254
buy,8063.34,0.03555308
buy,8062.5,3.76926283
buy,8062,0.04
buy,8061.58,0.02731514
buy,8061.54,0.03555731
buy,8061.49,0.01445152
buy,8061,0.71
buy,8060.93,0.01876183
buy,8060.62,0.01440733
buy,8060,0.15395417
buy,8059.85,0.0192902
buy,8058.82,0.1
buy,8058,0.055
buy,8056.47,0.02374978
buy,8056.21,0.0143879
buy,8056.15,0.16801343
buy,8056.11,0.1
buy,8056,0.15
buy,8055.59,0.0143869
buy,8055,1.643
buy,8054.86,0.0176535
buy,8054.72,0.027454
buy,8054.63,0.0180489
buy,8054.42,0.01440821
buy,8054.22,0.02733956
buy,8054,0.0931
buy,8053.24,0.01439363
buy,8052.33,0.01444976
buy,8052.22,0.1
buy,8052.1,1.17822036
buy,8052.04,0.035
buy,8051.18,0.01438984
buy,8051.01,0.05
buy,8051,0.61
buy,8050.6,0.01854987
buy,8050.27,0.01440698
buy,8050.02,0.01439578
buy,8050.01,1.32090582
buy,8050,15.33058432
buy,8049.43,0.0143951
buy,8049,0.048
buy,8048.48,0.01439551
buy,8048.07,0.01445051
buy,8047.14,0.01439065
buy,8046.87,0.02736498
buy,8046.4,0.03378778
buy,8046.34,0.05
buy,8046,0.07
buy,8045.29,0.01439035
buy,8045.24,0.03555333
buy,8045.04,0.01439303
buy,8045,0.152
buy,8044.74,0.025
buy,8044.57,0.03
buy,8044,0.4968709
buy,8043.83,0.0205628
buy,8042.51,0.01
buy,8042.45,0.01439169
buy,8042,1.01540514
buy,8041.88,0.03555177
buy,8041.39,0.05
buy,8041.24,0.03554948
buy,8041.23,0.06
buy,8041,0.01
buy,8040.06,0.01439265
buy,8040,0.66356269
buy,8039.51,0.32738945
buy,8039.44,0.01445203
buy,8039,0.1124393
buy,8038.85,0.03556985
buy,8038.54,0.0197197
buy,8038,0.56
buy,8037.64,0.01438535
buy,8036.91,0.01439361
buy,8036.81,0.0144075
buy,8036.48,0.03
buy,8036,0.03
buy,8035.31,0.01439276
buy,8035.27,0.01972905
buy,8035.04,0.01910323
buy,8034.16,0.01438035
buy,8033.74,0.02701709
buy,8033.6,0.0355498
buy,8033.2,0.48579923
buy,8033.14,0.0144527
buy,8033.13,0.0069
buy,8033,0.75348972
buy,8032.77,0.01438601
buy,8032.74,0.01439478
buy,8032.64,0.33401573
buy,8032.16,0.01363892
buy,8031.42,0.01438222
buy,8031,0.01
buy,8030.91,0.01438777
buy,8030.66,0.03
buy,8030.33,0.01440633
buy,8030,0.101
buy,8029.96,0.01438984
buy,8029.8,0.01438539
buy,8029.6,0.01908991
buy,8029.4,0.00273993
buy,8029.27,0.26044466
buy,8029.09,0.01439342
buy,8029,0.00505
buy,8028.32,0.05439016
buy,8028.02,0.09752861
buy,8027,0.0025
buy,8026.86,0.01434394
buy,8026.22,0.04
buy,8026.01,0.1
buy,8025.64,0.01439566
buy,8025.22,0.03555159
buy,8025.01,0.05
buy,8025,1.2511
buy,8024.86,0.02043524
buy,8024.8,0.03279445
buy,8024.76,0.01439242
buy,8024,0.267
buy,8023.53,0.05
buy,8023.37,0.01440818
buy,8023.21,8
buy,8023.2,0.01438837
buy,8023,0.25
buy,8022.73,0.0192716
buy,8022.03,0.03
buy,8022,0.011
buy,8021.98,0.0193838
buy,8021.49,0.12734266
buy,8021.08,0.01911475
buy,8021,0.01
buy,8020.99,0.01438696
buy,8020.82,0.1143839
buy,8020.57,0.01
buy,8020,1.3882613
buy,8019.67,0.00137038
buy,8019.56,0.03555148
buy,8019,0.07
buy,8018.96,0.01440855
buy,8018.67,0.05010043
buy,8018.64,0.01438892
buy,8018.15,0.01438352
buy,8017.69,0.01445389
buy,8017.45,0.01366269
buy,8017.08,0.028
buy,8017,0.05
buy,8016.97,0.01439368
buy,8016.82,0.01438711
buy,8016.66,0.01439505
buy,8016.56,0.05
buy,8016.5,1
buy,8016.29,0.21439135
buy,8016.28,0.015
buy,8016.06,0.01439561
buy,8015.88,0.0011
buy,8015,0.22
buy,8014.17,0.01440806
buy,8014,0.01
buy,8013.87,0.00800589
buy,8013.76,0.054
buy,8013.55,0.01438999
buy,8013.23,29.05764535
buy,8012.95,0.01443076
buy,8012.64,0.33215665
buy,8012.54,0.03
buy,8012.34,0.015
buy,8012.25,0.01438168
buy,8012.2,0.51929014
buy,8012,1.15472
buy,8011.11,0.06053056
buy,8011,0.96344112
buy,8010.24,0.0343927
buy,8010,12.02359617
buy,8009.94,0.55
buy,8009.9,0.01439176
buy,8009.75,0.00839043
buy,8009.5,0.02497
buy,8009.12,0.01445129
buy,8009.06,0.0113295
buy,8009,0.01
buy,8008.88,0.02
buy,8008.55,0.00250008
buy,8008.29,0.05440783
buy,8008.22,0.01438754
buy,8008.08,0.01438646
buy,8008,0.0207
buy,8007.34,0.0143937
buy,8007.33,0.01439056
buy,8007,0.078435
buy,8006.97,0.04
buy,8006.96,0.093
buy,8006.84,0.03554767
buy,8006.56,0.04372
buy,8005.53,0.01439525
buy,8005.24,0.2818
buy,8005.16,0.00156149
buy,8005.1,0.05
buy,8005,0.38998438
buy,8004.9,0.053
buy,8004.24,0.03554632
buy,8004.07,0.01439477
buy,8004.01,0.03
buy,8004,0.53
buy,8003.09,0.5
buy,8003.01,0.031
buy,8003,0.025
buy,8002.77,0.1026
buy,8002.01,0.00125
buy,8002,0.2797
buy,8001.99,0.3229
buy,8001.93,0.0144548
buy,8001.53,0.01439374
buy,8001.02,0.00528055
buy,8001.01,0.51438499
buy,8001,16.11537403
